10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,11,13,1,4,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,4,5,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,17,15,2,5,4,13,1,11,12,18,16,8,0,3,14,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,14,11,12,18,16,3,8,1,0,6,
10,9,7,19,2,15,17,6,4,13,1,11,12,18,16,3,8,14,0,5,
10,7,9,4,2,15,17,5,19,0,1,11,12,18,16,3,8,14,13,6,
10,9,15,19,2,7,17,5,4,13,1,11,12,18,16,8,3,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,16,13,1,11,12,18,4,3,8,14,0,6,
0,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,10,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,6,14,0,8,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,18,19,2,15,17,5,4,13,1,11,12,7,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,8,16,3,14,18,0,6,
10,9,7,19,2,15,17,5,4,11,1,13,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,6,0,14,
10,9,12,19,2,15,17,5,4,13,1,11,7,18,16,8,3,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,18,12,11,16,3,8,14,0,6,
10,9,7,11,2,15,17,5,4,13,1,19,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,8,1,11,12,18,16,3,13,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,8,3,14,0,6,
13,10,7,19,2,15,5,17,4,9,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,1,13,11,12,18,16,3,8,14,0,6,
10,9,7,16,2,17,15,5,4,13,1,11,12,18,19,3,8,14,0,6,
10,9,5,19,2,15,17,7,4,13,1,11,12,18,16,3,6,14,0,8,
10,9,7,19,13,15,17,5,4,2,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,8,3,14,0,6,
13,9,7,19,2,15,17,5,4,10,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,13,17,5,4,15,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,8,16,3,18,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,13,5,4,17,1,11,12,18,16,3,8,14,0,6,
9,10,7,19,2,15,17,5,4,13,1,11,12,18,16,8,3,14,0,6,
0,9,19,7,2,15,17,5,4,13,1,11,12,18,16,3,8,14,10,6,
10,9,7,14,2,15,17,5,4,13,1,11,12,18,16,3,8,19,0,6,
10,7,9,19,2,15,5,17,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,14,18,16,3,8,12,0,6,
10,9,7,19,2,12,17,5,4,13,1,11,15,18,16,3,8,14,0,6,
10,9,2,19,7,15,13,5,4,17,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,18,4,13,1,11,12,5,16,3,8,14,0,6,
10,13,7,19,2,15,17,5,4,9,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,17,2,15,19,5,4,13,1,11,12,18,16,3,8,14,0,6,
10,9,7,19,1,15,17,5,4,13,2,11,12,18,16,3,8,14,0,6,
10,9,7,19,2,15,17,5,4,13,1,11,12,18,16,3,8,14,0,6,
