3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,2,4,5,15,17,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
15,16,18,17,4,5,3,2,19,8,9,10,0,6,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,2,15,5,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,11,0,14,12,6,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,1,5,15,2,19,8,9,10,6,0,14,12,11,4,13,7,
3,16,18,4,17,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,6,18,17,4,5,15,2,19,8,9,10,16,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,10,9,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,10,9,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,7,13,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,13,6,0,14,12,11,1,10,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,5,4,17,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,5,18,17,4,16,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
9,16,18,17,4,5,15,2,19,8,3,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
18,16,3,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,17,18,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
3,16,18,17,4,5,15,2,19,8,9,10,6,0,14,12,11,1,13,7,
