10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,19,16,15,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,5,1,2,15,16,19,7,13,4,17,11,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
8,6,0,14,3,10,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,17,16,19,7,13,4,15,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,2,18,12,11,1,9,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,7,12,11,1,2,15,16,19,18,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
10,6,0,14,3,8,9,18,12,11,1,2,15,16,19,7,13,4,17,5,
