1,11,12,18,9,8,3,16,7,19,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,19,16,3,7,14,15,17,5,13,4,0,2,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,14,5,13,4,0,17,10,6,
1,11,12,18,0,8,19,7,3,16,2,15,17,5,4,13,9,14,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
18,11,12,1,9,8,3,16,7,19,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,17,8,19,16,3,7,9,15,2,5,13,4,0,14,10,6,
1,11,12,18,9,8,19,16,3,7,2,15,17,5,13,4,0,6,10,14,
1,11,12,18,9,8,19,7,3,16,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,14,3,16,19,7,2,15,17,5,6,4,0,8,10,13,
1,11,12,18,9,8,19,16,3,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,17,7,19,2,15,16,5,13,4,0,14,10,6,
1,11,12,18,7,8,3,14,2,19,16,15,17,5,13,4,0,9,10,6,
2,11,12,18,9,8,19,16,3,7,1,15,17,5,13,4,10,14,0,6,
1,11,12,18,9,8,3,16,7,19,2,15,17,5,13,4,0,6,10,14,
1,11,12,18,9,8,3,16,7,19,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,15,9,8,19,16,3,7,2,18,17,5,13,4,0,14,10,6,
10,11,12,18,19,8,3,16,9,7,2,15,17,5,4,13,14,0,1,6,
1,11,12,18,9,8,19,16,3,7,2,15,17,5,13,4,0,14,10,6,
1,11,5,18,9,8,19,16,3,7,2,15,17,12,13,14,0,4,6,10,
1,11,9,2,12,8,19,16,3,7,18,15,17,10,13,4,0,14,5,6,
1,11,12,18,9,8,19,16,7,3,2,15,13,5,17,4,0,14,10,6,
1,11,12,18,9,8,10,16,7,19,2,15,17,5,13,4,0,14,3,6,
8,11,12,18,9,1,3,16,7,19,2,15,17,5,13,4,0,14,10,6,
13,11,12,18,9,8,3,16,19,7,2,15,17,5,1,6,0,14,10,4,
1,11,12,18,9,8,19,16,3,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,16,8,19,9,3,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,0,3,16,19,7,2,15,17,5,13,4,8,14,10,6,
1,11,12,18,9,8,19,3,16,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,7,19,16,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,8,9,18,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,5,3,16,19,7,2,15,17,8,13,4,0,14,10,6,
1,11,12,18,9,8,3,16,19,7,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,3,0,19,7,2,15,17,5,13,4,10,14,16,6,
1,11,12,18,9,8,3,7,16,19,2,15,17,5,13,4,0,14,10,6,
1,11,12,18,9,8,19,16,3,7,2,15,17,5,13,4,0,14,10,6,
